key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,word,ground_truth,image,category,distance_x,distance_y,participant,session,date,expName,psychopyVersion,frameRate,fbclid
,,,,,,n,1.639,1,0,48,24,1,47,utoa,n,EmjAp22.png,nonse_med,0.19,0,,001,2019-05-29_16h23.36.104,word_arousal,3.1.2,60,IwAR0Xbw9K0fQEj4ekk6N1NaLDovwJUsQITbGJA4Aj75kTEb0w6EnmH2nyiXA
,,,,,,w,1.791,1,0,48,25,1,47,manner,w,EmjAp68.png,med_high,0.245,0,,001,2019-05-29_16h23.36.104,word_arousal,3.1.2,60,IwAR0Xbw9K0fQEj4ekk6N1NaLDovwJUsQITbGJA4Aj75kTEb0w6EnmH2nyiXA
,,,,,,w,1.449,1,0,48,26,1,47,bagle,n,EmjAp68.png,nonse_high,0.21,0,,001,2019-05-29_16h23.36.104,word_arousal,3.1.2,60,IwAR0Xbw9K0fQEj4ekk6N1NaLDovwJUsQITbGJA4Aj75kTEb0w6EnmH2nyiXA
,,,,,,w,0.839,1,0,48,27,1,47,riot,w,EmjAp34.png,high_low,0.165,0,,001,2019-05-29_16h23.36.104,word_arousal,3.1.2,60,IwAR0Xbw9K0fQEj4ekk6N1NaLDovwJUsQITbGJA4Aj75kTEb0w6EnmH2nyiXA
,,,,,,n,1.737,1,0,48,28,1,47,shick,n,EmjAp34.png,nonse_low,0.205,0,,001,2019-05-29_16h23.36.104,word_arousal,3.1.2,60,IwAR0Xbw9K0fQEj4ekk6N1NaLDovwJUsQITbGJA4Aj75kTEb0w6EnmH2nyiXA
,,,,,,w,1.124,1,0,48,29,1,47,level,w,EmjAp22.png,low_med,0.19,0,,001,2019-05-29_16h23.36.104,word_arousal,3.1.2,60,IwAR0Xbw9K0fQEj4ekk6N1NaLDovwJUsQITbGJA4Aj75kTEb0w6EnmH2nyiXA
,,,,,,n,3.801,1,0,48,30,1,47,minur,n,EmjAp34.png,nonse_low,0.212,0,,001,2019-05-29_16h23.36.104,word_arousal,3.1.2,60,IwAR0Xbw9K0fQEj4ekk6N1NaLDovwJUsQITbGJA4Aj75kTEb0w6EnmH2nyiXA
,,,,,,w,1.025,1,0,48,31,1,47,sex,w,EmjAp68.png,high_high,0.16,0,,001,2019-05-29_16h23.36.104,word_arousal,3.1.2,60,IwAR0Xbw9K0fQEj4ekk6N1NaLDovwJUsQITbGJA4Aj75kTEb0w6EnmH2nyiXA
,,,,,,w,0.74,1,0,48,32,1,47,abuse,w,blank.png,high_none,0.22,0,,001,2019-05-29_16h23.36.104,word_arousal,3.1.2,60,IwAR0Xbw9K0fQEj4ekk6N1NaLDovwJUsQITbGJA4Aj75kTEb0w6EnmH2nyiXA
,,,,,,n,3.305,1,0,48,33,1,47,ciat,n,blank.png,nonse_none,0.22,0,,001,2019-05-29_16h23.36.104,word_arousal,3.1.2,60,IwAR0Xbw9K0fQEj4ekk6N1NaLDovwJUsQITbGJA4Aj75kTEb0w6EnmH2nyiXA
,,,,,,w,1.367,1,0,48,34,1,47,dright,n,EmjAp22.png,nonse_med,0.215,0,,001,2019-05-29_16h23.36.104,word_arousal,3.1.2,60,IwAR0Xbw9K0fQEj4ekk6N1NaLDovwJUsQITbGJA4Aj75kTEb0w6EnmH2nyiXA
,,,,,,w,0.837,1,0,48,35,1,47,glory,w,EmjAp22.png,high_med,0.202,0,,001,2019-05-29_16h23.36.104,word_arousal,3.1.2,60,IwAR0Xbw9K0fQEj4ekk6N1NaLDovwJUsQITbGJA4Aj75kTEb0w6EnmH2nyiXA
,,,,,,n,2.17,1,0,48,36,1,47,aud,n,blank.png,nonse_none,0.22,0,,001,2019-05-29_16h23.36.104,word_arousal,3.1.2,60,IwAR0Xbw9K0fQEj4ekk6N1NaLDovwJUsQITbGJA4Aj75kTEb0w6EnmH2nyiXA
,,,,,,w,1.001,1,0,48,37,1,47,area,w,EmjAp68.png,low_high,0.195,0,,001,2019-05-29_16h23.36.104,word_arousal,3.1.2,60,IwAR0Xbw9K0fQEj4ekk6N1NaLDovwJUsQITbGJA4Aj75kTEb0w6EnmH2nyiXA
,,,,,,w,0.723,1,0,48,38,1,47,jeans,w,EmjAp22.png,med_med,0.2,0,,001,2019-05-29_16h23.36.104,word_arousal,3.1.2,60,IwAR0Xbw9K0fQEj4ekk6N1NaLDovwJUsQITbGJA4Aj75kTEb0w6EnmH2nyiXA
,,,,,,n,1.42,1,0,48,39,1,47,mea,n,blank.png,nonse_none,0.22,0,,001,2019-05-29_16h23.36.104,word_arousal,3.1.2,60,IwAR0Xbw9K0fQEj4ekk6N1NaLDovwJUsQITbGJA4Aj75kTEb0w6EnmH2nyiXA
,,,,,,n,1.52,1,0,48,40,1,47,flart,n,EmjAp34.png,nonse_low,0.18,0,,001,2019-05-29_16h23.36.104,word_arousal,3.1.2,60,IwAR0Xbw9K0fQEj4ekk6N1NaLDovwJUsQITbGJA4Aj75kTEb0w6EnmH2nyiXA
,,,,,,w,1.362,1,0,48,41,1,47,cable,w,EmjAp34.png,med_low,0.215,0,,001,2019-05-29_16h23.36.104,word_arousal,3.1.2,60,IwAR0Xbw9K0fQEj4ekk6N1NaLDovwJUsQITbGJA4Aj75kTEb0w6EnmH2nyiXA
,,,,,,w,3.901,1,0,48,42,1,47,grage,n,EmjAp68.png,nonse_high,0.215,0,,001,2019-05-29_16h23.36.104,word_arousal,3.1.2,60,IwAR0Xbw9K0fQEj4ekk6N1NaLDovwJUsQITbGJA4Aj75kTEb0w6EnmH2nyiXA
,,,,,,n,1.454,1,0,48,43,1,47,dums,n,EmjAp68.png,nonse_high,0.215,0,,001,2019-05-29_16h23.36.104,word_arousal,3.1.2,60,IwAR0Xbw9K0fQEj4ekk6N1NaLDovwJUsQITbGJA4Aj75kTEb0w6EnmH2nyiXA
,,,,,,n,2.008,1,0,48,44,1,47,sparket,n,EmjAp68.png,nonse_high,0.24,0,,001,2019-05-29_16h23.36.104,word_arousal,3.1.2,60,IwAR0Xbw9K0fQEj4ekk6N1NaLDovwJUsQITbGJA4Aj75kTEb0w6EnmH2nyiXA
,,,,,,w,1.337,1,0,48,45,1,47,reply,w,blank.png,med_none,0.22,0,,001,2019-05-29_16h23.36.104,word_arousal,3.1.2,60,IwAR0Xbw9K0fQEj4ekk6N1NaLDovwJUsQITbGJA4Aj75kTEb0w6EnmH2nyiXA
,,,,,,w,0.868,1,0,48,46,1,47,lack,w,EmjAp34.png,low_low,0.18,0,,001,2019-05-29_16h23.36.104,word_arousal,3.1.2,60,IwAR0Xbw9K0fQEj4ekk6N1NaLDovwJUsQITbGJA4Aj75kTEb0w6EnmH2nyiXA
,,,,,,n,1.467,1,0,48,47,1,47,swork,n,EmjAp22.png,nonse_mid,0.22,0,,001,2019-05-29_16h23.36.104,word_arousal,3.1.2,60,IwAR0Xbw9K0fQEj4ekk6N1NaLDovwJUsQITbGJA4Aj75kTEb0w6EnmH2nyiXA
